6-8千/月,重庆DSP软件开发工程师,重庆-渝中区 | 3-4年经验 | 大专 | 招1人
30-40万/年,全栈软件工程师（初级或者高级）,上海 | 5-7年经验 | 本科 | 招1人
1-2万/月,嵌入式软件开发工程师,杭州 | 3-4年经验 | 本科 | 招若干人
,研发软件工程师(J11518),苏州 | 5-7年经验 | 本科 | 招1人
4.5-6千/月,（数字化）软件开发工程师,昆山 | 1年经验 | 大专 | 招2人
4.5-6千/月,（数字化）软件开发工程师,昆山 | 1年经验 | 大专 | 招2人
1.5-2万/月,雷达数据处理工程师,西安-高新技术产业开发区 | 3-4年经验 | 本科 | 招1人
0.6-1.2万/月,大数据分析工程师,异地招聘 | 2年经验 | 大专 | 招若干人
0.8-1.5万/月,C++服务端开发工程师,广州 | 1年经验 | 大专 | 招2人
1.5-2万/月,c++服务端开发,广州-天河区 | 招1人
1-1.8万/月,BI/大数据开发工程师 (MJ004090),广州 | 2年经验 | 本科 | 招10人
1.5-2.5万/月,大数据工程师,深圳 | 5-7年经验 | 本科 | 招1人
20-25万/年,数据挖掘工程师,佛山-顺德区 | 3-4年经验 | 大专 | 招1人
1-1.5万/月,rpa流程开发,郑州-金水区 | 3-4年经验 | 本科 | 招3人
1.5-3万/月,数据开发工程师(J10555),上海 | 3-4年经验 | 本科 | 招1人
,物联网工程师,武汉 | 3-4年经验 | 本科 | 招若干人
1.5-3万/月,增长技术组leader,深圳-南山区 | 5-7年经验 | 本科 | 招若干人
2.5-3.5万/月,SONiC系统高级开发工程师,成都-高新区 | 3-4年经验 | 本科 | 招2人
1.5-2万/月,Java开发工程师,佛山-南海区 | 2年经验 | 本科 | 招66人
1-2万/月,软件工程师-数字轨道,北京 | 3-4年经验 | 本科 | 招1人
1-2.5万/月,多媒体算法工程师（音频算法类）3420,异地招聘 | 1年经验 | 硕士 | 招若干人
1-2.5万/月,多媒体算法工程师（音频算法类）,天津 | 2年经验 | 硕士 | 招若干人
,SCM工程师,上海-闵行区 | 3-4年经验 | 大专 | 招1人
2.5-3.5万/月,软件开发经理,上海-嘉定区 | 8-9年经验 | 本科 | 招1人
,大数据开发工程师(J12549),广州-海珠区 | 3-4年经验 | 本科 | 招2人
1-1.5万/月,大数据分析工程师,武汉-洪山区 | 2年经验 | 本科 | 招2人
3.5-4.5万/月,Web全栈开发工程师 (MJ000305),上海 | 3-4年经验 | 本科 | 招1人
6-8千/月,AI项目开发工程师,异地招聘 | 3-4年经验 | 大专 | 招3人
2.5-3万/月,大数据开发工程师,上海-浦东新区 | 3-4年经验 | 本科 | 招若干人
2-2.5万/月,大数据总监,深圳-龙岗区 | 8-9年经验 | 大专 | 招1人
,软件开发中心-资深高级经理（架构）,上海 | 5-7年经验 | 硕士 | 招2人
,高级开发工程师（供应链方向）(J15752),上海-浦东新区 | 3-4年经验 | 本科 | 招1人
1-2万/月,高级软件技术工程师（电网侧产品）(J16186),无锡 | 3-4年经验 | 本科 | 招1人
2-3.5万/月,C++服务端主程,广州-天河区 | 3-4年经验 | 本科 | 招1人
2-3.5万/月,资深Java开发工程师,上海 | 5-7年经验 | 本科 | 招1人
1.5-3万/月,量化交易系统开发岗（资管部）,上海 | 3-4年经验 | 硕士 | 招1人
1.5-2.5万/月,后端开发工程师-上海-08379,上海-长宁区 | 2年经验 | 本科 | 招1人
1.5-3万/月,资深容器研发工程师,深圳-南山区 | 3-4年经验 | 本科 | 招2人
10-15万/年,后端开发工程师,西安 | 2年经验 | 本科 | 招2人
,软件开发工程师,厦门 | 5-7年经验 | 本科 | 招1人
1-1.5万/月,系统架构岗,上海 | 2年经验 | 本科 | 招若干人
3-6万/月,大数据总监,异地招聘 | 5-7年经验 | 硕士 | 招1人
0.8-1.5万/月,数据挖掘工程师,南昌-红谷滩新区 | 3-4年经验 | 本科 | 招2人
1.5-2万/月,自营-衍生品部技术开发岗(J13475),上海-浦东新区 | 3-4年经验 | 硕士 | 招若干人
1.5-2万/月,Java开发,异地招聘 | 3-4年经验 | 大专 | 招若干人
2-3万/月,大数据开发工程师,异地招聘 | 3-4年经验 | 本科 | 招若干人
1-1.5万/月,软件开发工程师,西安-高新技术产业开发区 | 2年经验 | 本科 | 招3人
3.5-6万/月,大数据开发工程师(J10764),北京-朝阳区 | 3-4年经验 | 本科 | 招若干人
1-1.5万/月,Java开发工程师,上海-浦东新区 | 2年经验 | 本科 | 招1人
0.9-1.4万/月,大数据研发工程师(J25648),苏州-工业园区 | 2年经验 | 本科 | 招1人
1-2万/月,大数据ETL工程师,异地招聘 | 2年经验 | 大专 | 招若干人
50-60万/年,R&D Senior/Principal Software Engineer- shanghai,上海 | 5-7年经验 | 本科 | 招若干人
1.5-2.4万/月,C++开发工程师,上海-嘉定区 | 3-4年经验 | 本科 | 招40人
0.8-1.4万/月,SAP开发工程师,北京-海淀区 | 3-4年经验 | 本科 | 招1人
1.5-2.5万/月,.NET开发工程师-RD04,北京-朝阳区 | 3-4年经验 | 本科 | 招1人
1.8-2.8万/月,Hadoop大数据开发工程师,上海 | 5-7年经验 | 本科 | 招1人
1.5-2万/月,BK41J3-系统软件开发岗,上海-浦东新区 | 3-4年经验 | 本科 | 招1人
0.8-1.5万/月,区块链研发工程师,南昌 | 3-4年经验 | 本科 | 招1人
1-1.5万/月,C++开发工程师,南京-鼓楼区 | 3-4年经验 | 大专 | 招1人
2-2.5万/月,Openstack高级工程师-系统平台(J11296),北京-海淀区 | 3-4年经验 | 本科 | 招1人
0.7-1.3万/月,爬虫开发工程师,苏州 | 1年经验 | 大专 | 招2人
1.5-3万/月,Java开发工程师（后端开发）,上海-浦东新区 | 5-7年经验 | 本科 | 招若干人
1.5-2.5万/月,机器人导航算法开发 （研究岗）（双臂五觉项目组）,佛山-南海区 | 1年经验 | 硕士 | 招1人
2.8-3.5万/月,产线软件开发工程师,上海-浦东新区 | 5-7年经验 | 本科 | 招1人
1-4万/月,AI视频算法工程师,上海-浦东新区 | 3-4年经验 | 本科 | 招5人
6-8千/月,软件开发工程师助理,深圳-龙华区 | 无需经验 | 大专 | 招1人
1-1.8万/月,云服务软件工程师,深圳-南山区 | 1年经验 | 本科 | 招若干人
1.5-2万/月,决策引擎工程师(J10188),深圳-南山区 | 1年经验 | 本科 | 招1人
0.8-2.4万/月,软件工程师,无锡-梁溪区 | 3-4年经验 | 本科 | 招2人
5-7万/月,系统开发主力SE/PG,苏州-工业园区 | 3-4年经验 | 大专 | 招1人
1.5-2.5万/月,大数据开发（java),广州-海珠区 | 3-4年经验 | 本科 | 招5人
1-1.5万/月,后端开发工程师,上海-静安区 | 3-4年经验 | 大专 | 招1人
10-18万/年,系统研发人员,嘉兴 | 1年经验 | 本科 | 招1人
0.8-2万/月,Java高级开发工程师,苏州-工业园区 | 3-4年经验 | 本科 | 招5人
2.5-3万/月,高级后端工程师,深圳-福田区 | 5-7年经验 | 本科 | 招1人
1.4-1.6万/月,后端开发工程师（高级）-技术部,北京-海淀区 | 3-4年经验 | 本科 | 招1人
10-15万/年,后端开发工程师（上海东浩兰生信息科技有限公司）,上海-黄浦区 | 1年经验 | 本科 | 招2人
1.5-2万/月,OS开发工程师,长沙-长沙县 | 3-4年经验 | 本科 | 招1人
6-8千/月,软件编程,东莞-南城区 | 3-4年经验 | 本科 | 招2人
0.9-1.5万/月,C++开发工程师,武汉-江汉区 | 3-4年经验 | 本科 | 招2人
0.8-1.2万/月,单片机研发工程师,成都-郫都区 | 2年经验 | 大专 | 招1人
20-30万/年,大型国有保险公司-后台开发岗,上海 | 2年经验 | 本科 | 招1人
1-1.5万/月,Java中级开发工程师,深圳-福田区 | 3-4年经验 | 大专 | 招3人
0.6-1.5万/月,服装智能制造高级工程师,无锡-梁溪区 | 3-4年经验 | 本科 | 招2人
0.8-1.5万/月,软件工程师（大数据）,深圳-南山区 | 3-4年经验 | 本科 | 招1人
0.8-1万/月,嵌入式Linux应用开发2（广州北京）,异地招聘 | 2年经验 | 本科 | 招若干人
1-2万/月,中级研发工程师（容器化）,广州-天河区 | 3-4年经验 | 本科 | 招1人
2-3万/月,软件工程师,上海-浦东新区 | 2年经验 | 本科 | 招1人
1.5-2万/月,大数据开发工程师,宁波-镇海区 | 1年经验 | 本科 | 招1人
1.5-2.5万/月,大数据开发工程师,深圳-宝安区 | 3-4年经验 | 本科 | 招1人
2-2.5万/月,嵌入式系统工程师,深圳-龙岗区 | 3-4年经验 | 本科 | 招1人
1.2-2.5万/月,大数据建模工程师,南京-江宁区 | 3-4年经验 | 本科 | 招2人
2-6万/月,高级AI编译器软件工程师,南京-江北新区 | 5-7年经验 | 硕士 | 招1人
1-1.5万/月,golang,深圳-南山区 | 2年经验 | 大专 | 招2人
1-1.9万/月,开发工程师,广州-天河区 | 无需经验 | 硕士 | 招5人
1.5-2.5万/月,固件开发工程师,上海-奉贤区 | 3-4年经验 | 本科 | 招2人
1-1.5万/月,大数据开发工程师,广州-黄埔区 | 3-4年经验 | 本科 | 招1人
0.8-1.2万/月,软件研发C++/Qt开发工程师,杭州-拱墅区 | 1年经验 | 本科 | 招若干人
30-50万/年,大数据开发工程师,武汉-洪山区 | 8-9年经验 | 本科 | 招3人
1-1.5万/月,Java开发工程师,北京-朝阳区 | 5-7年经验 | 本科 | 招1人
1-2万/月,软件工程师,异地招聘 | 3-4年经验 | 本科 | 招5人
1.5-2万/月,软件工程师/软件技术支持工程师,上海-奉贤区 | 1年经验 | 本科 | 招若干人
15-20万/年,资深后台开发工程师,广州-黄埔区 | 5-7年经验 | 大专 | 招1人
0.8-2.2万/月,大数据开发工程师,深圳-南山区 | 2年经验 | 大专 | 招3人
1-2万/月,RPA开发工程师/架构师/项目主管(编号ZB#0703）,广州-白云区 | 2年经验 | 大专 | 招3人
20-30万/年,大数据工程师,南京 | 1年经验 | 本科 | 招2人
1-1.5万/月,嵌入式软件工程师/驱动工程师,上海-虹口区 | 2年经验 | 大专 | 招2人
1-1.5万/月,软件测评工程师,苏州-吴中区 | 1年经验 | 本科 | 招2人
1-2万/月,C++开发工程师,青岛-城阳区 | 2年经验 | 本科 | 招5人
2-3万/月,区块链工程师,深圳-南山区 | 3-4年经验 | 本科 | 招1人
0.8-1.5万/月,软件开发工程师,南京-鼓楼区 | 2年经验 | 本科 | 招1人
0.8-1万/月,软件开发工程师,青岛-市北区 | 无需经验 | 大专 | 招若干人
6-8千/月,电子工程师,深圳-龙岗区 | 1年经验 | 大专 | 招2人
1-1.5万/月,IT开发人员（PHP）,杭州-下城区 | 1年经验 | 大专 | 招2人
1.2-2万/月,软件开发工程师,上海-长宁区 | 3-4年经验 | 本科 | 招10人
1.5-3万/月,嵌入式软件工程师,上海-浦东新区 | 3-4年经验 | 本科 | 招若干人
0.9-1.2万/月,测控软件开发工程师,北京-海淀区 | 3-4年经验 | 本科 | 招2人
1-1.5万/月,后端工程师,东莞-南城区 | 5-7年经验 | 大专 | 招1人
0.8-1万/月,后端工程师,大连-高新园区 | 2年经验 | 本科 | 招2人
1-1.5万/月,大数据工程师（数据仓库方向）,广州 | 3-4年经验 | 本科 | 招3人
1.5-2.5万/月,应用软件开发工程师,上海-闵行区 | 2年经验 | 本科 | 招4人
3-4.5千/月,软件开发工程师,广州 | 2年经验 | 招2人
1-1.5万/月,高级后端软件研发工程师,上海-徐汇区 | 3-4年经验 | 本科 | 招若干人
0.8-1.5万/月,PHP高级开发工程师,楚雄 | 1年经验 | 本科 | 招3人
15-20万/年,Java开发工程师,宁波 | 3-4年经验 | 本科 | 招3人
1.5-2.5万/月,高级软件工程师/软件经理,西安 | 招若干人
1-1.5万/月,嵌入式软件工程师,上海-杨浦区 | 3-4年经验 | 本科 | 招2人
2-4万/月,数据库/开发语言编译工程师,上海-松江区 | 3-4年经验 | 硕士 | 招1人
1.5-3万/月,自动驾驶-软件集成及测试高级工程师,广州-天河区 | 无需经验 | 本科 | 招2人
1.5-2万/月,Hadoop开发工程师（双休）,深圳-福田区 | 3-4年经验 | 本科 | 招若干人
0.7-1.5万/月,自动化软件工程师,异地招聘 | 无需经验 | 本科 | 招2人
6-8千/月,人工智能与大数据研发工程师招聘,上海 | 本科 | 招若干人
1-1.5万/月,日语RPA,大连-甘井子区 | 3-4年经验 | 本科 | 招10人
0.8-1.5万/月,系统后台测试工程师,广州-白云区 | 2年经验 | 本科 | 招1人
1-1.5万/月,Java中级开发工程师,武汉-硚口区 | 5-7年经验 | 大专 | 招5人
1-2万/月,Java开发,上海-黄浦区 | 3-4年经验 | 本科 | 招若干人
6-8千/月,.NET开发工程师,重庆 | 2年经验 | 大专 | 招1人
1.5-2万/月,嵌入式软件工程师,异地招聘 | 3-4年经验 | 本科 | 招1人
1.5-2.5万/月,Linux开发工程师,上海 | 3-4年经验 | 本科 | 招1人
1-2万/月,Java开发工程师,深圳-福田区 | 3-4年经验 | 本科 | 招5人
0.8-1.3万/月,ETL/大数据开发工程师,青岛 | 2年经验 | 本科 | 招3人
1-1.5万/月,开发工程师,上海-浦东新区 | 1年经验 | 大专 | 招2人
2-2.5万/月,[ID9957]Embedded Software Engineer,上海 | 3-4年经验 | 本科 | 招1人
1-1.5万/月,后台开发工程师,杭州-余杭区 | 2年经验 | 本科 | 招1人
1.2-2万/月,大数据与人工智能算法工程师,北京-海淀区 | 3-4年经验 | 本科 | 招1人
1-1.5万/月,接口开发工程师,苏州 | 3-4年经验 | 本科 | 招若干人
1-1.6万/月,C#软件开发工程师,武汉-东湖新技术产业开发区 | 3-4年经验 | 本科 | 招2人
3-4万/月,固件开发工程师,上海-青浦区 | 2年经验 | 本科 | 招若干人
1.5-2.5万/月,大数据开发工程师,广州-越秀区 | 3-4年经验 | 本科 | 招6人
2-4万/月,大数据架构师,广州-天河区 | 5-7年经验 | 本科 | 招若干人
1-2万/月,Java开发工程师,济南 | 3-4年经验 | 本科 | 招2人
1-3万/月,软件开发工程师,上海-闵行区 | 3-4年经验 | 本科 | 招5人
0.5-1.2万/月,PHP开发工程师,上海 | 无需经验 | 大专 | 招2人
1-1.5万/月,Project Engineer (Electronics Software / Test),东莞-清溪镇 | 5-7年经验 | 大专 | 招1人
30-40万/年,WiFi开发工程师,上海-浦东新区 | 5-7年经验 | 本科 | 招1人
20-30万/年,软件架构师,无锡-无锡新区 | 8-9年经验 | 大专 | 招1人
1.5-2.5万/月,嵌入式软件工程师,南京 | 5-7年经验 | 本科 | 招2人
20-40万/年,资深计算与存储系统工程师,上海 | 10年以上经验 | 招若干人
,Software Engineer-变频器研发,北京 | 2年经验 | 硕士 | 招1人
1-1.8万/月,数据开发工程师,北京 | 2年经验 | 本科 | 招若干人
1-1.5万/月,MES软体开发,昆山 | 3-4年经验 | 本科 | 招1人
1-1.5万/月,Java开发工程师,苏州-工业园区 | 3-4年经验 | 大专 | 招1人
1-2万/月,大数据开发工程师,上海-嘉定区 | 2年经验 | 本科 | 招1人
1.5-2.5万/月,后端开发工程师,广州-越秀区 | 3-4年经验 | 大专 | 招1人
0.8-1.3万/月,服务器工程师,广州-黄埔区 | 1年经验 | 本科 | 招1人
1.5-2万/月,后台开发工程师,深圳 | 3-4年经验 | 本科 | 招1人
0.8-1万/月,嵌入式软件工程师,广州 | 1年经验 | 大专 | 招4人
1.5-2.5万/月,工具链开发工程师,上海-嘉定区 | 2年经验 | 本科 | 招2人
0.5-1万/月,C++开发工程师,广州-白云区 | 1年经验 | 本科 | 招1人
16-25万/年,软件开发（上位机方向）,南京 | 3-4年经验 | 本科 | 招1人
0.5-1万/月,上位机软件工程师,西安-经济技术开发区 | 2年经验 | 大专 | 招1人
15-30万/年,嵌入式蓝牙工程师,南京-江宁区 | 2年经验 | 本科 | 招2人
1.2-2.5万/月,上位机软件工程师,上海-松江区 | 3-4年经验 | 本科 | 招1人
1-2万/月,Java服务端程序,广州 | 1年经验 | 本科 | 招1人
2.5-3万/月,Staff Software Engineer,成都 | 5-7年经验 | 本科 | 招若干人
6-8千/月,RPA开发工程师,长沙-雨花区 | 1年经验 | 大专 | 招若干人
1.5-2.5万/月,Java开发工程师,广州-黄埔区 | 5-7年经验 | 本科 | 招5人
3-4万/月,软件开发技术经理,成都 | 5-7年经验 | 本科 | 招1人
1-1.5万/月,软件工程师,北京-朝阳区 | 无需经验 | 大专 | 招2人
1-2.5万/月,软件开发工程师 (Java/C#/AS400/前端等）,异地招聘 | 5-7年经验 | 大专 | 招2人
0.8-1.5万/月,Java开发工程师-与技术大牛共事,郑州-管城回族区 | 3-4年经验 | 本科 | 招若干人
1-2万/月,高级go语言开发工程师,上海-浦东新区 | 5-7年经验 | 本科 | 招1人
2.5-3万/月,软件高级工程师,广州-黄埔区 | 5-7年经验 | 硕士 | 招2人
10-15万/年,少儿编程教学主管,东莞-南城区 | 2年经验 | 本科 | 招1人
1.1-1.8万/月,C#开发工程师,上海-浦东新区 | 3-4年经验 | 本科 | 招2人
1.8-2.5万/月,大数据工程师,上海-闵行区 | 3-4年经验 | 本科 | 招1人
0.8-1万/月,软件工程师,异地招聘 | 2年经验 | 大专 | 招1人
1.1-2.2万/月,Java高级开发工程师,南京-雨花台区 | 5-7年经验 | 本科 | 招5人
6-8千/月,大数据开发工程师,南宁-青秀区 | 1年经验 | 大专 | 招1人
2-2.5万/月,C++开发工程师,深圳-南山区 | 5-7年经验 | 本科 | 招1人
0.8-1.5万/月,.NET开发工程师,南京 | 2年经验 | 大专 | 招3人
1.5-2.5万/月,通信网管软件开发工程师,南京-雨花台区 | 2年经验 | 本科 | 招3人
1.5-2万/月,高级嵌入式通讯协议栈工程师,广州-越秀区 | 2年经验 | 本科 | 招1人
1.2-2.4万/月,AI服务端开发工程师,上海-浦东新区 | 1年经验 | 本科 | 招3人
1.5-2.5万/月,IT软件工程师,苏州-工业园区 | 3-4年经验 | 本科 | 招1人
0.8-1万/月,C语言开发工程师,广州-天河区 | 2年经验 | 本科 | 招2人
1.5-3万/月,大数据架构师-深圳,深圳-龙岗区 | 3-4年经验 | 本科 | 招1人
1.5-2.5万/月,大数据开发工程师,上海 | 2年经验 | 本科 | 招1人
1.2-2万/月,大数据开发工程师,南京-雨花台区 | 3-4年经验 | 本科 | 招1人
1.5-3万/月,逆向工程师,深圳-宝安区 | 3-4年经验 | 本科 | 招3人
1-1.5万/月,JAVA全栈工程师,武汉-东湖新技术产业开发区 | 3-4年经验 | 本科 | 招2人
1.5-2万/月,大数据开发工程师,上海-黄浦区 | 招若干人
0.6-1万/月,嵌入式系统软硬件开发,沈阳-铁西区 | 1年经验 | 大专 | 招10人
1-1.5万/月,Java高级开发工程师,贵阳 | 5-7年经验 | 大专 | 招1人
10-30万/年,软件集成工程师,上海 | 3-4年经验 | 本科 | 招1人
1.5-2.5万/月,PHP开发工程师,长沙-天心区 | 3-4年经验 | 本科 | 招4人
1-2万/月,PHP开发工程师,杭州 | 3-4年经验 | 本科 | 招若干人
4-6.5千/月,Java初级开发工程师,南京-鼓楼区 | 无需经验 | 大专 | 招2人
40-50万/年,图像处理/机器视觉/AI软件总监,广州-黄埔区 | 5-7年经验 | 本科 | 招1人
0.8-2万/月,大数据开发/实施工程师,郑州-高新区 | 3-4年经验 | 大专 | 招5人
1-1.5万/月,物联网开发工程师,广州-天河区 | 3-4年经验 | 本科 | 招若干人
1-1.5万/月,软件工程师,异地招聘 | 1年经验 | 中专 | 招2人
6-8千/月,LMS工程师-广州黄埔-6-8K,广州 | 1年经验 | 大专 | 招1人
1-1.5万/月,大数据分析工程师,大连 | 2年经验 | 本科 | 招2人
1-1.5万/月,嵌入式软件工程师,成都-高新区 | 5-7年经验 | 本科 | 招2人
0.8-1.2万/月,Murex Developer,天津 | 2年经验 | 本科 | 招若干人
1.3-1.8万/月,大数据开发工程师,西安-西咸新区 | 3-4年经验 | 本科 | 招3人
1-1.5万/月,嵌入式工程师,重庆-渝北区 | 2年经验 | 本科 | 招2人
0.8-1.5万/月,Java开发工程师,深圳-福田区 | 3-4年经验 | 本科 | 招1人
1.7-2.5万/月,嵌入式软件工程师,上海-闵行区 | 3-4年经验 | 本科 | 招1人
18-50万/年,嵌入式软件工程师,宁波 | 3-4年经验 | 本科 | 招1人
1.2-2万/月,嵌入式Linux软件开发,广州 | 2年经验 | 本科 | 招1人
1.5-3万/月,研发项目经理（Linux方向）,杭州-余杭区 | 2年经验 | 本科 | 招1人
2-2.5万/月,软件开发工程师,上海-浦东新区 | 2年经验 | 本科 | 招1人
1-2万/月,嵌入式软件开发工程师（物联网实验室）,北京-昌平区 | 2年经验 | 本科 | 招1人
6-8千/月,软件开发工程师,西安-高新技术产业开发区 | 2年经验 | 大专 | 招2人
1.2-2.2万/月,Java开发工程师,上海-普陀区 | 5-7年经验 | 本科 | 招5人
2-2.5万/月,效能研发工程师,上海-闵行区 | 3-4年经验 | 本科 | 招1人
1-1.8万/月,高级Java开发工程师,广州 | 5-7年经验 | 本科 | 招1人
20-30万/年,企业信息化工程师,广州-越秀区 | 2年经验 | 本科 | 招1人
1.5-2万/月,软件工程师（MES开发）,上海-奉贤区 | 3-4年经验 | 本科 | 招若干人
1.5-2.5万/月,软件开发工程师,上海-浦东新区 | 3-4年经验 | 本科 | 招1人
1.5-3万/月,AI/大数据工程师,广州-南沙区 | 5-7年经验 | 本科 | 招4人
13-18万/年,软件工程师（双休+五险一金）,杭州 | 3-4年经验 | 大专 | 招1人
0.6-1.5万/月,C/C++开发工程师(图像处理算法方向),苏州-工业园区 | 3-4年经验 | 本科 | 招1人
1.1-2万/月,嵌入式软件工程师,深圳-南山区 | 3-4年经验 | 本科 | 招3人
20-32万/年,高级软件工程师 - Simulation,南京 | 5-7年经验 | 本科 | 招若干人
5-8千/月,PHP工程师,武汉-武昌区 | 2年经验 | 本科 | 招若干人
15-30万/年,高级虚拟化工程师,青岛-胶州市 | 3-4年经验 | 本科 | 招1人
2-2.5万/月,高级开发工程师,上海-徐汇区 | 5-7年经验 | 本科 | 招4人
0.8-1万/月,C语言软件开发工程师,天津-西青区 | 招2人
0.8-1.5万/月,PHP开发工程师,珠海 | 3-4年经验 | 大专 | 招2人
0.9-1.5万/月,Java开发工程师,西安 | 3-4年经验 | 本科 | 招5人
0.6-1万/月,软件研发工程师,南京-浦口区 | 2年经验 | 本科 | 招2人
3-4万/月,高级C++软件研发工程师,北京-昌平区 | 3-4年经验 | 本科 | 招3人
5-8千/月,系统架构设计师,银川 | 5-7年经验 | 大专 | 招2人
1-1.5万/月,大数据开发工程师,济南-历城区 | 2年经验 | 大专 | 招6人
1-1.5万/月,大数据开发工程师,上海-徐汇区 | 3-4年经验 | 本科 | 招1人
0.8-1万/月,QtDesigner/C++界面开发工程师,长沙 | 2年经验 | 大专 | 招若干人
0.8-1.2万/月,Java开发工程师,深圳 | 3-4年经验 | 本科 | 招2人
1.5-2.5万/月,嵌入式AI,上海-徐汇区 | 5-7年经验 | 本科 | 招4人
1.5-2万/月,驱动开发工程师,武汉-东湖新技术产业开发区 | 3-4年经验 | 硕士 | 招若干人
1-2万/月,Linux应用开发工程师,杭州-余杭区 | 招1人
0.6-1.5万/月,软件工程师,南京-江宁区 | 2年经验 | 本科 | 招2人
0.8-1万/月,软件工程师,南京 | 1年经验 | 本科 | 招2人
0.8-1万/月,软件开发工程师,武汉-东湖新技术产业开发区 | 3-4年经验 | 本科 | 招2人
1-2万/月,Java高级开发工程师,上海-静安区 | 2年经验 | 本科 | 招2人
4-6千/月,数据挖掘工程师,重庆-江北区 | 无需经验 | 本科 | 招3人
0.8-1万/月,虚拟化工程师,南阳 | 2年经验 | 大专 | 招3人
1.2-1.7万/月,存储驱动开发工程师,苏州 | 无需经验 | 硕士 | 招若干人
1.5-2万/月,研发部高级经理,武汉 | 2年经验 | 本科 | 招1人
1.5-3万/月,大数据开发工程师,武汉-洪山区 | 5-7年经验 | 本科 | 招1人
0.6-1万/月,后台开发工程师,佛山 | 2年经验 | 大专 | 招2人
2-3万/月,大数据开发工程师,杭州-西湖区 | 3-4年经验 | 硕士 | 招1人
0.7-1.3万/月,Web开发工程师,异地招聘 | 1年经验 | 大专 | 招1人
0.8-1.5万/月,后端开发工程师（成都）,成都 | 2年经验 | 本科 | 招若干人
1.5-2万/月,系统研发工程师,上海-浦东新区 | 3-4年经验 | 本科 | 招1人
1-1.5万/月,新能源系统工程师,重庆 | 2年经验 | 本科 | 招1人
0.8-1.5万/月,软件工程师,上海-静安区 | 2年经验 | 本科 | 招1人
1.2-2万/月,大数据开发工程师,北京 | 2年经验 | 本科 | 招若干人
1.5-2.5万/月,Senior Firmware Engineer （高级嵌入式固件工程师）,深圳 | 5-7年经验 | 本科 | 招1人
1-2万/月,系统开发工程师,北京-西城区 | 2年经验 | 本科 | 招若干人
1-1.5万/月,系统研发工程师,深圳 | 1年经验 | 大专 | 招若干人
1.5-2.5万/月,java软件工程师,广州-天河区 | 2年经验 | 大专 | 招10人
1.5-2万/月,Java开发工程师,北京 | 3-4年经验 | 本科 | 招1人
0.8-1.5万/月,爬虫开发工程师,广州-天河区 | 2年经验 | 大专 | 招2人
2-2.5万/月,高级Java软件工程师-Cloverleaf UX,上海-黄浦区 | 5-7年经验 | 本科 | 招若干人
2-3.5万/月,软件系统工程师(haptic方向)(J10833),深圳-福田区 | 5-7年经验 | 硕士 | 招若干人
1.8-3.6万/月,Java高级开发工程师,上海-杨浦区 | 3-4年经验 | 本科 | 招若干人
1.5-2.5万/月,Java开发工程师,上海 | 3-4年经验 | 本科 | 招若干人
0.8-1.6万/月,后端开发 C/C++研发工程师-GIS,北京-朝阳区 | 无需经验 | 本科 | 招2人
0.8-1.5万/月,高薪诚聘软件开发技术指导,赣州 | 3-4年经验 | 本科 | 招2人
0.8-2万/月,软件研发工程师,上海-徐汇区 | 1年经验 | 本科 | 招2人
1.2-2万/月,C++软件工程师,深圳-龙华区 | 3-4年经验 | 本科 | 招若干人
1-1.5万/月,PHP/全栈开发工程师,广州-天河区 | 3-4年经验 | 大专 | 招1人
1.5-2.5万/月,数据开发工程师(J10105),广州-天河区 | 3-4年经验 | 本科 | 招若干人
0.8-2万/月,软件开发工程师,深圳-南山区 | 1年经验 | 大专 | 招1人
2.5-3万/月,Software Testing Engineer 交换机,上海-徐汇区 | 8-9年经验 | 本科 | 招若干人
1-2万/月,后端开发工程师（C#）,杭州 | 3-4年经验 | 本科 | 招若干人
0.8-1.3万/月,数据开发工程师,异地招聘 | 1年经验 | 本科 | 招若干人
1-1.5万/月,Java开发工程师,深圳-南山区 | 3-4年经验 | 大专 | 招2人
1-1.5万/月,SLAM算法工程师,深圳-龙岗区 | 1年经验 | 硕士 | 招2人
1-1.5万/月,全栈程序员,西安 | 1年经验 | 本科 | 招2人
1.5-2.5万/月,PHP开发工程师,上海-青浦区 | 2年经验 | 本科 | 招2人
1.2-1.8万/月,Java高级开发工程师,广州 | 5-7年经验 | 大专 | 招1人
1.2-1.8万/月,Java高级开发工程师,成都-高新区 | 3-4年经验 | 本科 | 招2人
0.6-1万/月,YMS软件开发工程师,广州-黄埔区 | 2年经验 | 本科 | 招2人
,运维开发岗,广州-天河区 | 3-4年经验 | 本科 | 招若干人
1.5-2.5万/月,高级应用开发/软件开发工程师/C语言C++,上海-浦东新区 | 3-4年经验 | 本科 | 招1人
20-30万/年,软件开发技术经理,杭州-拱墅区 | 5-7年经验 | 本科 | 招1人
0.8-1.5万/月,Java开发工程师,成都-高新区 | 3-4年经验 | 大专 | 招若干人
0.8-1.5万/月,Java工程师/后端工程师/Java高级工程师,上海-徐汇区 | 3-4年经验 | 大专 | 招2人
3-4万/月,解决方案架构师,上海-长宁区 | 8-9年经验 | 本科 | 招1人
0.8-1.6万/月,高級軟件開發工程師,深圳-龙华区 | 无需经验 | 本科 | 招4人
1.5-3.5万/月,区块链开发工程师（无锡）,异地招聘 | 2年经验 | 本科 | 招若干人
